content_id,source_group,source_id,title,year,publisher,url,source_type,quality,priority,domains,content_kind,status,known_summary,known_limitations,research_question,extraction_requirements,do_not_infer,identifier
FRESH-19-Q2,fresh_50_sources,FRESH-19,Heat Generation in Aircraft Tires Under Braked Rolling Conditions,1984,NASA,https://ntrs.nasa.gov/citations/19840007519,THERMAL / LONGITUDINAL SLIP,TO_ASSESS,P1,thermal;forces,source_ingestion_model_rule,NEW_SOURCE_TO_VERIFY,Heat-generation mechanisms under braking and validation of thermal model.,"Aircraft tire; translate by normalized work/slip, not raw values.","After source verification, identify what this source can legitimately change or constrain in Tire Lab: geometry, construction family, pressure model, thermal pathways, F&M/load/camber behavior, wear mapping, wet/intermediate logic, compound menu, event/supplier identity, or validation methodology.",Propose evidence records before numerical generator changes. Every proposed rule must reference the exact supporting evidence and its applicability domain. State explicit non-applicability.,"Aircraft tire; translate by normalized work/slip, not raw values.",NASA CR-3768
FRESH-20-Q1,fresh_50_sources,FRESH-20,Energy Dissipation in a Rolling Aircraft Tire,1988,NASA,https://ntrs.nasa.gov/citations/19880016529,HYSTERESIS / ENERGY DISSIPATION,TO_ASSESS,P1,thermal;construction,source_ingestion_quantitative,NEW_SOURCE_TO_VERIFY,Rolling energy dissipation and its relation to carcass deformation and thermal behavior.,Aircraft tire; use architecture and normalization.,"Read the full source where accessible. Extract direct measurements, test conditions, equations, ranges, fitments, temperatures, pressures, loads, slip/wear/stint observations or supplier facts relevant to: Rolling energy dissipation and its relation to carcass deformation and thermal behavior.","First deduplicate by title/DOI/report number/URL. Mark FULL_TEXT_REVIEWED, ABSTRACT_ONLY, PRIMARY_SCAN_REVIEWED, SECONDARY_ONLY, or INACCESSIBLE. Cite page/section/table/figure for promoted evidence.",Aircraft tire; use architecture and normalization.,NASA CR-182978
FRESH-20-Q2,fresh_50_sources,FRESH-20,Energy Dissipation in a Rolling Aircraft Tire,1988,NASA,https://ntrs.nasa.gov/citations/19880016529,HYSTERESIS / ENERGY DISSIPATION,TO_ASSESS,P1,thermal;construction,source_ingestion_model_rule,NEW_SOURCE_TO_VERIFY,Rolling energy dissipation and its relation to carcass deformation and thermal behavior.,Aircraft tire; use architecture and normalization.,"After source verification, identify what this source can legitimately change or constrain in Tire Lab: geometry, construction family, pressure model, thermal pathways, F&M/load/camber behavior, wear mapping, wet/intermediate logic, compound menu, event/supplier identity, or validation methodology.",Propose evidence records before numerical generator changes. Every proposed rule must reference the exact supporting evidence and its applicability domain. State explicit non-applicability.,Aircraft tire; use architecture and normalization.,NASA CR-182978
FRESH-21-Q1,fresh_50_sources,FRESH-21,Rolling Resistance of Tires Measured Under Transient and Equilibrium Conditions,1970s,Calspan / U.S. DOT,https://rosap.ntl.bts.gov/view/dot/11691,TRANSIENT/EQUILIBRIUM PRESSURE-TEMP-RR,TO_ASSESS,P1,geometry;pressure;thermal;forces;transient;construction,source_ingestion_quantitative,NEW_SOURCE_TO_VERIFY,"Systematic effects of load, speed, pressure, temperature, slip angle, torque, construction, aspect ratio and wheel diameter; time/distance to equilibrium.","Passenger/light-truck matrix; highly useful for coupled physics, not race magnitudes.","Read the full source where accessible. Extract direct measurements, test conditions, equations, ranges, fitments, temperatures, pressures, loads, slip/wear/stint observations or supplier facts relevant to: Systematic effects of load, speed, pressure, temperature, slip angle, torque, construction, aspect ratio and wheel diameter; time/distance to equilibrium.","First deduplicate by title/DOI/report number/URL. Mark FULL_TEXT_REVIEWED, ABSTRACT_ONLY, PRIMARY_SCAN_REVIEWED, SECONDARY_ONLY, or INACCESSIBLE. Cite page/section/table/figure for promoted evidence.","Passenger/light-truck matrix; highly useful for coupled physics, not race magnitudes.",
FRESH-21-Q2,fresh_50_sources,FRESH-21,Rolling Resistance of Tires Measured Under Transient and Equilibrium Conditions,1970s,Calspan / U.S. DOT,https://rosap.ntl.bts.gov/view/dot/11691,TRANSIENT/EQUILIBRIUM PRESSURE-TEMP-RR,TO_ASSESS,P1,geometry;pressure;thermal;forces;transient;construction,source_ingestion_model_rule,NEW_SOURCE_TO_VERIFY,"Systematic effects of load, speed, pressure, temperature, slip angle, torque, construction, aspect ratio and wheel diameter; time/distance to equilibrium.","Passenger/light-truck matrix; highly useful for coupled physics, not race magnitudes.","After source verification, identify what this source can legitimately change or constrain in Tire Lab: geometry, construction family, pressure model, thermal pathways, F&M/load/camber behavior, wear mapping, wet/intermediate logic, compound menu, event/supplier identity, or validation methodology.",Propose evidence records before numerical generator changes. Every proposed rule must reference the exact supporting evidence and its applicability domain. State explicit non-applicability.,"Passenger/light-truck matrix; highly useful for coupled physics, not race magnitudes.",
FRESH-22-Q1,fresh_50_sources,FRESH-22,Some Effects of Grooved Runway Configurations on Aircraft Tire Traction,1973,NASA,https://ntrs.nasa.gov/citations/19730012330,WET TRACTION / SURFACE TEXTURE,TO_ASSESS,P1,forces;wet,source_ingestion_quantitative,NEW_SOURCE_TO_VERIFY,Groove/surface effects on wet traction and hydroplaning behavior.,Aircraft/runway context; use surface/water mechanisms.,"Read the full source where accessible. Extract direct measurements, test conditions, equations, ranges, fitments, temperatures, pressures, loads, slip/wear/stint observations or supplier facts relevant to: Groove/surface effects on wet traction and hydroplaning behavior.","First deduplicate by title/DOI/report number/URL. Mark FULL_TEXT_REVIEWED, ABSTRACT_ONLY, PRIMARY_SCAN_REVIEWED, SECONDARY_ONLY, or INACCESSIBLE. Cite page/section/table/figure for promoted evidence.",Aircraft/runway context; use surface/water mechanisms.,
FRESH-22-Q2,fresh_50_sources,FRESH-22,Some Effects of Grooved Runway Configurations on Aircraft Tire Traction,1973,NASA,https://ntrs.nasa.gov/citations/19730012330,WET TRACTION / SURFACE TEXTURE,TO_ASSESS,P1,forces;wet,source_ingestion_model_rule,NEW_SOURCE_TO_VERIFY,Groove/surface effects on wet traction and hydroplaning behavior.,Aircraft/runway context; use surface/water mechanisms.,"After source verification, identify what this source can legitimately change or constrain in Tire Lab: geometry, construction family, pressure model, thermal pathways, F&M/load/camber behavior, wear mapping, wet/intermediate logic, compound menu, event/supplier identity, or validation methodology.",Propose evidence records before numerical generator changes. Every proposed rule must reference the exact supporting evidence and its applicability domain. State explicit non-applicability.,Aircraft/runway context; use surface/water mechanisms.,
FRESH-23-Q1,fresh_50_sources,FRESH-23,One Giant Leap,2014,Motor Sport Magazine,https://www.motorsportmagazine.com/archive/article/july-2014/138/one-giant-leap/,HISTORICAL RACING TIRE DEVELOPMENT,TO_ASSESS,P1,thermal;wear;motorsport,source_ingestion_quantitative,NEW_SOURCE_TO_VERIFY,"Period recollections on 1960s tire war, tread thickness, heat buildup, soft compounds and development methods.",Retrospective interviews; separate quoted period facts from later recollection.,"Read the full source where accessible. Extract direct measurements, test conditions, equations, ranges, fitments, temperatures, pressures, loads, slip/wear/stint observations or supplier facts relevant to: Period recollections on 1960s tire war, tread thickness, heat buildup, soft compounds and development methods.","First deduplicate by title/DOI/report number/URL. Mark FULL_TEXT_REVIEWED, ABSTRACT_ONLY, PRIMARY_SCAN_REVIEWED, SECONDARY_ONLY, or INACCESSIBLE. Cite page/section/table/figure for promoted evidence.",Retrospective interviews; separate quoted period facts from later recollection.,
FRESH-23-Q2,fresh_50_sources,FRESH-23,One Giant Leap,2014,Motor Sport Magazine,https://www.motorsportmagazine.com/archive/article/july-2014/138/one-giant-leap/,HISTORICAL RACING TIRE DEVELOPMENT,TO_ASSESS,P1,thermal;wear;motorsport,source_ingestion_model_rule,NEW_SOURCE_TO_VERIFY,"Period recollections on 1960s tire war, tread thickness, heat buildup, soft compounds and development methods.",Retrospective interviews; separate quoted period facts from later recollection.,"After source verification, identify what this source can legitimately change or constrain in Tire Lab: geometry, construction family, pressure model, thermal pathways, F&M/load/camber behavior, wear mapping, wet/intermediate logic, compound menu, event/supplier identity, or validation methodology.",Propose evidence records before numerical generator changes. Every proposed rule must reference the exact supporting evidence and its applicability domain. State explicit non-applicability.,Retrospective interviews; separate quoted period facts from later recollection.,
FRESH-24-Q1,fresh_50_sources,FRESH-24,Compound Fractures,1997,Motor Sport Magazine,https://www.motorsportmagazine.com/archive/article/april-1997/30/compound-fractures/,HISTORICAL RACING SUPPLIER / WET TIRE,TO_ASSESS,P1,wet;motorsport,source_ingestion_quantitative,NEW_SOURCE_TO_VERIFY,"Supplier wars, wet-tire performance differences and compound/spec evolution.",Magazine historical narrative; corroborate quantitative claims where possible.,"Read the full source where accessible. Extract direct measurements, test conditions, equations, ranges, fitments, temperatures, pressures, loads, slip/wear/stint observations or supplier facts relevant to: Supplier wars, wet-tire performance differences and compound/spec evolution.","First deduplicate by title/DOI/report number/URL. Mark FULL_TEXT_REVIEWED, ABSTRACT_ONLY, PRIMARY_SCAN_REVIEWED, SECONDARY_ONLY, or INACCESSIBLE. Cite page/section/table/figure for promoted evidence.",Magazine historical narrative; corroborate quantitative claims where possible.,
FRESH-24-Q2,fresh_50_sources,FRESH-24,Compound Fractures,1997,Motor Sport Magazine,https://www.motorsportmagazine.com/archive/article/april-1997/30/compound-fractures/,HISTORICAL RACING SUPPLIER / WET TIRE,TO_ASSESS,P1,wet;motorsport,source_ingestion_model_rule,NEW_SOURCE_TO_VERIFY,"Supplier wars, wet-tire performance differences and compound/spec evolution.",Magazine historical narrative; corroborate quantitative claims where possible.,"After source verification, identify what this source can legitimately change or constrain in Tire Lab: geometry, construction family, pressure model, thermal pathways, F&M/load/camber behavior, wear mapping, wet/intermediate logic, compound menu, event/supplier identity, or validation methodology.",Propose evidence records before numerical generator changes. Every proposed rule must reference the exact supporting evidence and its applicability domain. State explicit non-applicability.,Magazine historical narrative; corroborate quantitative claims where possible.,
FRESH-25-Q1,fresh_50_sources,FRESH-25,50 Goodyear Wolverhampton 1927-1977,1977,Motor Sport Magazine,https://www.motorsportmagazine.com/archive/article/august-1977/74/50-good-year-wolverhampton-1927-1977/,PERIOD RACING TIRE CONSTRUCTION,TO_ASSESS,P0,thermal;construction;motorsport,source_ingestion_quantitative,NEW_SOURCE_TO_VERIFY,"Goodyear racing development: construction spring-rate tuning, ply angle/cord density, temperature/sliding observations.",Company/history article; distinguish direct engineer quotations from narrative.,"Read the full source where accessible. Extract direct measurements, test conditions, equations, ranges, fitments, temperatures, pressures, loads, slip/wear/stint observations or supplier facts relevant to: Goodyear racing development: construction spring-rate tuning, ply angle/cord density, temperature/sliding observations.","First deduplicate by title/DOI/report number/URL. Mark FULL_TEXT_REVIEWED, ABSTRACT_ONLY, PRIMARY_SCAN_REVIEWED, SECONDARY_ONLY, or INACCESSIBLE. Cite page/section/table/figure for promoted evidence.",Company/history article; distinguish direct engineer quotations from narrative.,
FRESH-25-Q2,fresh_50_sources,FRESH-25,50 Goodyear Wolverhampton 1927-1977,1977,Motor Sport Magazine,https://www.motorsportmagazine.com/archive/article/august-1977/74/50-good-year-wolverhampton-1927-1977/,PERIOD RACING TIRE CONSTRUCTION,TO_ASSESS,P0,thermal;construction;motorsport,source_ingestion_model_rule,NEW_SOURCE_TO_VERIFY,"Goodyear racing development: construction spring-rate tuning, ply angle/cord density, temperature/sliding observations.",Company/history article; distinguish direct engineer quotations from narrative.,"After source verification, identify what this source can legitimately change or constrain in Tire Lab: geometry, construction family, pressure model, thermal pathways, F&M/load/camber behavior, wear mapping, wet/intermediate logic, compound menu, event/supplier identity, or validation methodology.",Propose evidence records before numerical generator changes. Every proposed rule must reference the exact supporting evidence and its applicability domain. State explicit non-applicability.,Company/history article; distinguish direct engineer quotations from narrative.,
